16:59:05.583 | 0f bf 08 f4 15 6c 16 ee 1a d6 1b df 24 a2 2c 22  |  -98 CRC error
16:59:05.830 | 0f c0 09 00 21 1b 18 e6 1e 27 24 34 00 0e 24 f3  |  -96 CRC error
16:59:06.103 | 0f c1 09 0c 1f ba 18 27 18 f5 0b 6e 1d 23 14 74  |  -97 CRC error
16:59:06.352 | 0f c2 09 18 20 3a 2a 0b 13 45 19 5e 28 ac 14 38  |  -97 CRC error
16:59:06.623 | 0f c3 09 24 1f ed 28 1a 2a 3a 2b 83 21 c2 2e 08  |  -96 CRC error
16:59:07.129 | 0f c5 09 3c 28 82 21 3f 27 94 20 fd 1d 92 21 66  |  -97 CRC error
16:59:07.648 | 0f c7 09 54 18 da 20 88 15 c3 1a a8 1e ba 2b d6  |  -97 CRC error
16:59:07.919 | 8b c8 08 60 25 31 08 83 17 53 19 b6 1e 0c 28 5a  |  -98 CRC error
16:59:08.172 | 0f c9 09 6c 21 91 17 f5 23 21 1d 54 2f 59 26 9d  |  -97 CRC error
16:59:08.443 | 0f ca 09 78 16 e4 19 69 24 b9 28 88 1c 72 23 1d  |  -92 CRC error
16:59:08.680 | 0f cb 09 84 17 44 26 fa 25 0e 22 35 19 57 13 a3  |  -97 CRC error
16:59:08.954 | 0f cc 09 90 23 c6 16 e0 25 13 23 21 19 dd 31 1c  |  -97 CRC error
16:59:09.212 | 0f cd 09 9c 24 f0 1f 08 18 5d 19 a4 25 1a bc b2  |  -97 CRC error
16:59:09.472 | 0f ce 09 a8 20 c3 21 75 1a 87 21 a8 1b 4c 02 0d  |  -97 CRC error
16:59:09.728 | 0f cf 09 b4 18 ec 23 9d 26 cf 22 3f 1c 5b 22 5b  |  -99 CRC error
16:59:10.250 | 0f d1 09 cc 15 a5 20 f9 29 64 19 5d 1d 61 20 98  |  -96 CRC error
16:59:11.545 | 0f d6 0a 08 22 aa 14 7f 18 eb 22 4f 18 2f 0c 6b  | -102 CRC error
16:59:11.801 | 0f d7 0a 14 57 3a 14 c0 0c 6b 20 c3 2f 67 10 4e  | -101 CRC error
16:59:12.052 | 0f da 0a 20 2c 77 17 b9 30 4d 2c 78 1e f5 65 52  |  -93 CRC error
16:59:12.580 | 0f da 0a 38 1d cf 2f 24 18 78 22 b9 1e 81 2e 2d  |  -98 CRC error
16:59:12.834 | 0f db 0a 44 1d 3a 1c 0e 3a 94 1e e6 24 75 25 c7  |  -97 CRC error
16:59:13.088 | 0f dc 0a 50 2e 2c 0e 13 22 94 2d 34 22 90 1c 98  | -102 CRC error
16:59:13.359 | 0f dd 0a 5c 1e 43 16 e3 27 d7 2c ae 1e c0 1e 60  |  -97 CRC error
16:59:13.612 | 0f de 0a 68 1f 51 25 c8 1f 4e 22 a8 1f 90 27 f2  |  -97 CRC error
16:59:13.878 | 0f df 0a 74 21 ae 10 52 2c 9a 1f e3 27 6a 4f b7  |  -97 CRC error
16:59:14.916 | 0f e3 0a a4 2c 77 24 13 19 ec 29 db 12 ec 25 2d  | -101 CRC error
16:59:15.682 | 0f e6 0a c8 1b c2 18 8f 2e 21 26 b1 0a fa 25 5f  |  -97 CRC error
16:59:16.212 | 0f e8 0a e0 2d 22 13 04 0c bc 1c 26 2c d2 18 66  |  -98 CRC error
